Original_File_Name,Date,County,Med_County_Sales,Rec_County_Sales
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Costilla,1,1
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Denver,16545160,17280785
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Eagle,259462,534649
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,El Paso,7050814,1
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Fremont,205924,0
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Garfield,430562,798425
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Gilpin,1,183787
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Grand,1,142695
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Gunnison,1,273865
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Huerfano,0,1
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Jefferson,1833049,2584940
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Lake,0,1
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,La Plata,425100,1283234
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Larimer,1219011,2321397
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Las Animas,1,714276
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Mesa,1,1
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Moffat,1,0
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Montezuma,127877,463559
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Montrose,1,0
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Morgan,1,1
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Ouray,1,1
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Park,1,191938
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Pitkin,77058,570064
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Pueblo,569375,1517777
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Routt,159915,485969
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Saguache,0,1
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,San Juan,0,1
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,San Miguel,51852,315531
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Sedgwick,1,1
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Summit,215753,925580
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Teller,1,0
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Weld,287920,1693656
0615_MarijuanaSalesReport PUBLISH.xlsx,2015-06-30,Non-Reported,672330,5709761
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Adams,456679,1822902
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Alamosa,1,0
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Arapahoe,1629440,4482419
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Archuleta,1,1
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Boulder,2638188,4926814
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Chaffee,1,1
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Clear Creek,97914,558033
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Conejos,0,1
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Costilla,1,1
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Denver,19786382,19851838
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Eagle,310266,745007
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,El Paso,8504081,1
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Fremont,242306,0
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Garfield,481231,953213
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Gilpin,1,185927
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Grand,1,230218
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Gunnison,1,454862
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Huerfano,0,1
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Jefferson,2038463,2891081
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Lake,0,1
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,La Plata,486029,1529417
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Larimer,1401524,2714363
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Las Animas,1,1009958
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Mesa,1,1
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Moffat,1,0
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Montezuma,142880,572832
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Montrose,1,0
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Morgan,1,1
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Ouray,1,1
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Park,1,235832
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Pitkin,94939,850341
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Pueblo,699033,1852589
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Routt,186072,631836
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Saguache,0,1
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,San Juan,0,1
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,San Miguel,51293,387509
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Sedgwick,1,1
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Summit,246327,1304307
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Teller,1,0
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Weld,364477,1878564
0715_MarijuanaSalesReport PUBLISH.xlsx,2015-07-31,Non-Reported,753615,5245249
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Adams,414843,2007490
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Alamosa,1,0
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Arapahoe,1782767,5068738
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Archuleta,1,1
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Boulder,2854869,5076823
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Chaffee,1,529711
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Clear Creek,99241,549270
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Conejos,0,1
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Costilla,1,1
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Denver,18920270,20586503
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Eagle,321194,755726
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,El Paso,8703525,1
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Fremont,247910,0
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Garfield,623488,919088
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Gilpin,33160,209981
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Grand,1,234153
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Gunnison,1,454015
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Huerfano,0,1
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Jefferson,2119709,3008160
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Lake,0,1
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,La Plata,468119,1517581
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Larimer,1506663,2921981
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Las Animas,1,1043528
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Mesa,1,1
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Moffat,1,0
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Montezuma,141894,602753
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Montrose,1,0
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Morgan,1,1
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Ouray,1,1
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Park,1,220562
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Pitkin,100615,815391
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Pueblo,879622,1894167
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Routt,197957,649959
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Saguache,0,1
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,San Juan,0,1
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,San Miguel,48630,367696
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Sedgwick,1,1
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Summit,237146,1325273
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Teller,1,0
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Weld,429172,1964176
0815_MarijuanaSalesReport PUBLISH.xlsx,2015-08-31,Non-Reported,688574,4956757
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Adams,456102,2066128
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Alamosa,1,0
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Arapahoe,1821831,5321883
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Archuleta,1,1
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Boulder,2808636,4564394
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Chaffee,1,391518
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Clear Creek,98054,490483
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Conejos,0,1
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Costilla,1,1
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Denver,18017794,19062651
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Eagle,306549,632711
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,El Paso,8632187,1
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Fremont,262093,0
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Garfield,558081,888159
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Gilpin,31881,206010
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Grand,1,182101
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Gunnison,1,333527
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Huerfano,0,1
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Jefferson,2096374,2859786
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Lake,0,1
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,La Plata,489476,1596319
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Larimer,1546038,2735329
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Las Animas,1,1018744
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Mesa,1,1
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Moffat,1,0
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Montezuma,122425,605971
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Montrose,1,0
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Morgan,1,1
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Ouray,1,342064
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Park,1,185916
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Pitkin,90803,627987
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Pueblo,1004209,1721621
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Routt,216833,576410
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Saguache,0,1
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,San Juan,0,1
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,San Miguel,53511,330093
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Sedgwick,1,1
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Summit,235065,1024344
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Teller,1,0
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Weld,447995,1804494
0915_MarijuanaSalesReport PUBLISH.xlsx,2015-09-30,Non-Reported,695876,4070723
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Adams,435580,2446592
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Alamosa,1,0
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Arapahoe,1743830,5728782
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Archuleta,1,1
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Boulder,2816381,4777912
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Chaffee,1,325900
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Clear Creek,87040,419695
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Conejos,0,1
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Costilla,1,1
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Denver,16398610,19085375
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Eagle,294270,590827
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,El Paso,8065363,1
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Fremont,178145,0
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Garfield,404126,872142
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Gilpin,1,185948
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Grand,1,166746
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Gunnison,1,1
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Huerfano,0,1
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Jefferson,1881358,3091341
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Lake,0,1
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,La Plata,404921,1541740
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Larimer,1452878,2885257
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Las Animas,1,1035512
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Mesa,1,1
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Moffat,1,0
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Montezuma,106843,627049
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Montrose,1,0
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Morgan,1,1
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Ouray,1,1
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Park,1,201525
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Pitkin,80160,443764
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Pueblo,863610,1710792
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Routt,201592,563187
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Saguache,0,1
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,San Juan,0,1
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,San Miguel,50875,195014
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Sedgwick,1,1
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Summit,215459,968236
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Teller,1,0
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Weld,418307,1908470
1015_MarijuanaSalesReport PUBLISH.xlsx,2015-10-31,Non-Reported,643432,4695958
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Adams,411536,2426969
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Alamosa,1,0
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Arapahoe,1474373,5485411
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Archuleta,1,1
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Boulder,2441291,4312311
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Chaffee,1,257406
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Clear Creek,65544,382303
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Conejos,0,1
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Costilla,1,1
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Denver,13509435,17834233
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Eagle,239175,608573
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,El Paso,6629977,1
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Fremont,146376,0
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Garfield,276743,706287
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Gilpin,1,165186
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Grand,1,149468
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Gunnison,1,250041
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Huerfano,0,1
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Jefferson,1654954,2816172
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Lake,0,1
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,La Plata,332966,1192549
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Larimer,1263937,2561270
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Las Animas,1,850923
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Mesa,1,1
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Moffat,1,0
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Montezuma,93505,528833
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Montrose,1,0
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Morgan,1,1
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Ouray,1,1
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Park,1,168909
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Pitkin,78898,348178
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Pueblo,776637,1447179
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Routt,182755,437492
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Saguache,0,1
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,San Juan,0,1
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,San Miguel,39568,121095
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Sedgwick,1,1
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Summit,214387,1022796
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Teller,1,0
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Weld,361925,1688077
1115_MarijuanaSalesReport PUBLISH.xlsx,2015-11-30,Non-Reported,576454,3692094
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Adams,441833,2706310
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Alamosa,1,0
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Arapahoe,1606205,6055214
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Archuleta,1,1
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Boulder,2807281,4621551
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Chaffee,1,1
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Clear Creek,81631,492005
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Conejos,0,1
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Costilla,1,1
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Denver,16255498,19339032
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Eagle,273264,948426
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,El Paso,7639235,1
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Fremont,160693,0
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Garfield,318985,801776
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Gilpin,1,145319
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Grand,1,274910
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Gunnison,1,365817
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Huerfano,0,1
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Jefferson,1745285,3153194
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Lake,0,1
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,La Plata,370071,1460381
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Larimer,1374506,2818206
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Las Animas,1,921083
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Mesa,1,1
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Moffat,1,0
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Montezuma,89934,559469
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Montrose,1,0
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Morgan,1,1
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Ouray,1,1
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Park,1,188927
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Pitkin,83107,895847
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Pueblo,1251262,1530280
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Routt,203563,655561
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Saguache,0,1
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,San Juan,0,1
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,San Miguel,45244,275068
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Sedgwick,1,1
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Summit,234110,1750307
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Teller,1,0
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Weld,384896,1849039
1215_MarijuanaSalesReport PUBLISH.xlsx,2015-12-31,Non-Reported,644290,4269280
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Adams,363668,2544485
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Alamosa,1,0
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Arapahoe,1547734,5949573
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Archuleta,1,1
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Boulder,2565967,4499880
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Chaffee,1,268240
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Clear Creek,103212,550192
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Conejos,0,1
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Costilla,1,1
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Denver,14692917,18969263
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Eagle,258266,1214652
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,El Paso,7124874,1
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Fremont,160049,0
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Garfield,342951,821090
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Gilpin,1,136475
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Grand,1,287813
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Gunnison,1,400086
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Huerfano,0,1
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Jefferson,1624527,3020022
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Lake,0,1
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,La Plata,364582,1396817
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Larimer,1310553,2708125
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Las Animas,1,922872
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Mesa,1,1
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Moffat,1,0
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Montezuma,79330,532773
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Montrose,1,0
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Morgan,1,1
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Ouray,1,1
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Park,1,187006
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Pitkin,93239,1008558
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Pueblo,822153,1466234
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Routt,203373,792416
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Saguache,0,1
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,San Juan,0,1
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,San Miguel,1,385569
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Sedgwick,1,1
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Summit,228510,2338782
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Teller,1,0
0116_MarijuanaSalesReport PUBLISH.xlsx,2016-01-31,Weld,356636,1793538
